Loaded training data: 1281167 classes: 1000
Loaded validation data: 50000 classes: 1000
Data loaded
Loaded 5 batches in 0.85 seconds
train classes: 1000
model head: 1000
Starting fresh training (no resume).
CC: (8, 9)
TF32 matmul: True
TF32 cudnn: True
[Epoch 0] start — noise=5.0e-04, kd_scale=1.00, T=3
[VAL (student)] Loss: 4.6259 | Top-1: 18.72% | Top-5: 40.28%
[VAL (EMA)] Loss: 4.4565 | Top-1: 21.51% | Top-5: 44.03%
[Epoch 5] start — noise=5.0e-04, kd_scale=1.00, T=3
[E5 B0] CE 4.6821 | KD 0.1525
[E5 B200] CE 4.9690 | KD 0.1869
[E5 B400] CE 4.7467 | KD 0.1310
[E5 B600] CE 4.8098 | KD 0.1165
[E5 B800] CE 4.9438 | KD 0.0978
[E5 B1000] CE 4.9565 | KD 0.0819
[E5 B1200] CE 4.5497 | KD 0.0713
[E5 B1400] CE 4.5788 | KD 0.0679
[E5 B1600] CE 5.5137 | KD 0.0569
[E5 B1800] CE 4.8928 | KD 0.0602
[E5 B2000] CE 5.0908 | KD 0.0676
[E5 B2200] CE 4.9060 | KD 0.0494
[E5 B2400] CE 4.6759 | KD 0.0586
[E5 B2600] CE 4.9485 | KD 0.0470
[E5 B2800] CE 4.7552 | KD 0.0582
[E5 B3000] CE 4.8852 | KD 0.0578
[E5 B3200] CE 4.7246 | KD 0.0670
[E5 B3400] CE 4.8276 | KD 0.0697
[E5 B3600] CE 4.3520 | KD 0.1008
[E5 B3800] CE 4.8988 | KD 0.0816
[E5 B4000] CE 4.9919 | KD 0.0796
[E5 B4200] CE 4.7877 | KD 0.0770
[E5 B4400] CE 5.1255 | KD 0.0758
[E5 B4600] CE 4.8153 | KD 0.1016
[E5 B4800] CE 4.9247 | KD 0.1187
[E5 B5000] CE 4.7149 | KD 0.1316
[E5 B5200] CE 4.7940 | KD 0.1101
[E5 B5400] CE 4.5209 | KD 0.1331
[E5 B5600] CE 4.5772 | KD 0.1342
[E5 B5800] CE 4.4973 | KD 0.1364
[E5 B6000] CE 4.8763 | KD 0.1394
[E5 B6200] CE 4.6696 | KD 0.1362
[E5 B6400] CE 4.6859 | KD 0.1441
[E5 B6600] CE 5.1003 | KD 0.1486
[E5 B6800] CE 4.4797 | KD 0.1604
[E5 B7000] CE 4.6885 | KD 0.1432
[E5 B7200] CE 4.9287 | KD 0.1391
[E5 B7400] CE 4.4582 | KD 0.1736
[E5 B7600] CE 4.4822 | KD 0.1636
[E5 B7800] CE 4.8893 | KD 0.1793
[E5 B8000] CE 4.6493 | KD 0.1704
[E5 B8200] CE 4.7747 | KD 0.2002
[E5 B8400] CE 4.9770 | KD 0.2032
[E5 B8600] CE 4.4657 | KD 0.1744
[E5 B8800] CE 4.8828 | KD 0.2666
[E5 B9000] CE 4.4929 | KD 0.2066
[E5 B9200] CE 4.9245 | KD 0.1787
[E5 B9400] CE 4.8519 | KD 0.2054
[E5 B9600] CE 5.0769 | KD 0.2252
[E5 B9800] CE 4.7195 | KD 0.1908
[E5 B10000] CE 4.9861 | KD 0.1703
[E5 B10200] CE 4.7418 | KD 0.1740
[E5 B10400] CE 4.7856 | KD 0.2153
[E5 B10600] CE 4.8339 | KD 0.1902
[E5 B10800] CE 4.8236 | KD 0.1557
[E5 B11000] CE 4.8501 | KD 0.1996
[E5 B11200] CE 4.7693 | KD 0.1978
[E5 B11400] CE 4.8416 | KD 0.1930
[E5 B11600] CE 4.4796 | KD 0.2262
[E5 B11800] CE 4.6274 | KD 0.2493
[E5 B12000] CE 4.9981 | KD 0.1941
[E5 B12200] CE 5.2843 | KD 0.1779
[E5 B12400] CE 4.5719 | KD 0.1887
[E5 B12600] CE 4.9173 | KD 0.1751
[E5 B12800] CE 4.7773 | KD 0.1996
[E5 B13000] CE 4.9136 | KD 0.1992
[E5 B13200] CE 5.0670 | KD 0.1973
[E5 B13400] CE 4.4594 | KD 0.1804
[E5 B13600] CE 4.1307 | KD 0.1624
[E5 B13800] CE 4.8922 | KD 0.2148
[E5 B14000] CE 4.7928 | KD 0.1550
[E5 B14200] CE 4.4640 | KD 0.1724
[E5 B14400] CE 4.6741 | KD 0.1719
[E5 B14600] CE 4.6809 | KD 0.1731
[E5 B14800] CE 4.6185 | KD 0.1915
[E5 B15000] CE 4.7410 | KD 0.1674
[E5 B15200] CE 4.9960 | KD 0.1475
[E5 B15400] CE 4.2033 | KD 0.2108
[E5 B15600] CE 4.5715 | KD 0.1678
[E5 B15800] CE 4.9586 | KD 0.1688
[E5 B16000] CE 4.5573 | KD 0.2034
[E5 B16200] CE 4.6739 | KD 0.1585
[E5 B16400] CE 4.6935 | KD 0.1797
[E5 B16600] CE 4.1751 | KD 0.2213
[E5 B16800] CE 4.7198 | KD 0.1750
[E5 B17000] CE 4.5159 | KD 0.1598
[E5 B17200] CE 4.6243 | KD 0.1854
[E5 B17400] CE 4.7891 | KD 0.1907
[E5 B17600] CE 4.4173 | KD 0.1979
[E5 B17800] CE 4.6587 | KD 0.2044
[E5 B18000] CE 4.5155 | KD 0.1928
[E5 B18200] CE 4.2502 | KD 0.1801
[E5 B18400] CE 4.5703 | KD 0.1905
[E5 B18600] CE 4.5405 | KD 0.1855
[E5 B18800] CE 4.6947 | KD 0.1732
[E5 B19000] CE 4.7171 | KD 0.1693
[E5 B19200] CE 4.4245 | KD 0.1739
[E5 B19400] CE 4.7521 | KD 0.1804
[E5 B19600] CE 4.6147 | KD 0.1683
[E5 B19800] CE 4.3545 | KD 0.1668
[E5 B20000] CE 4.6097 | KD 0.1555
Epoch [6] SADT | CE: 4.7668 | KD: 0.1583 | Top-1: 17.64% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.3899 | Top-1: 22.62% | Top-5: 45.63%
[VAL (EMA)] Loss: 4.2089 | Top-1: 25.95% | Top-5: 49.63%
[Epoch 6] start — noise=5.0e-04, kd_scale=1.00, T=3
[E6 B0] CE 4.5615 | KD 0.1641
[E6 B200] CE 4.6552 | KD 0.1637
[E6 B400] CE 4.4406 | KD 0.1862
[E6 B600] CE 4.5133 | KD 0.1596
[E6 B800] CE 4.5069 | KD 0.1718
[E6 B1000] CE 4.8014 | KD 0.1637
[E6 B1200] CE 4.4010 | KD 0.1573
[E6 B1400] CE 4.9284 | KD 0.2019
[E6 B1600] CE 4.3861 | KD 0.1792
[E6 B1800] CE 4.7105 | KD 0.2164
[E6 B2000] CE 4.4972 | KD 0.1613
[E6 B2200] CE 4.3568 | KD 0.1525
[E6 B2400] CE 4.6153 | KD 0.1688
[E6 B2600] CE 4.4587 | KD 0.1902
[E6 B2800] CE 4.6137 | KD 0.1750
[E6 B3000] CE 4.5080 | KD 0.1636
[E6 B3200] CE 4.4913 | KD 0.1654
[E6 B3400] CE 4.3171 | KD 0.1819
[E6 B3600] CE 4.8428 | KD 0.1322
[E6 B3800] CE 4.8525 | KD 0.1333
[E6 B4000] CE 4.6344 | KD 0.1129
[E6 B4200] CE 4.7512 | KD 0.1526
[E6 B4400] CE 4.1384 | KD 0.1331
[E6 B4600] CE 4.8309 | KD 0.1186
[E6 B4800] CE 4.8249 | KD 0.1298
[E6 B5000] CE 4.5368 | KD 0.1222
[E6 B5200] CE 4.2961 | KD 0.1291
[E6 B5400] CE 4.7062 | KD 0.1183
[E6 B5600] CE 4.6089 | KD 0.1070
[E6 B5800] CE 4.7124 | KD 0.1161
[E6 B6000] CE 4.6131 | KD 0.1420
[E6 B6200] CE 4.4960 | KD 0.1277
[E6 B6400] CE 4.4586 | KD 0.1464
[E6 B6600] CE 4.5780 | KD 0.1067
[E6 B6800] CE 5.1155 | KD 0.1142
[E6 B7000] CE 4.3569 | KD 0.1363
[E6 B7200] CE 4.5427 | KD 0.1263
[E6 B7400] CE 4.7209 | KD 0.1408
[E6 B7600] CE 4.7470 | KD 0.1456
[E6 B7800] CE 4.6060 | KD 0.1538
[E6 B8000] CE 5.0229 | KD 0.1627
[E6 B8200] CE 4.8683 | KD 0.1653
[E6 B8400] CE 4.8211 | KD 0.1840
[E6 B8600] CE 4.9241 | KD 0.1798
[E6 B8800] CE 5.1592 | KD 0.1901
[E6 B9000] CE 4.9796 | KD 0.1959
[E6 B9200] CE 4.7290 | KD 0.2124
[E6 B9400] CE 4.3132 | KD 0.1881
[E6 B9600] CE 4.6473 | KD 0.1878
[E6 B9800] CE 4.9938 | KD 0.1805
[E6 B10000] CE 4.4473 | KD 0.1726
[E6 B10200] CE 4.8666 | KD 0.2041
[E6 B10400] CE 4.8532 | KD 0.1697
[E6 B10600] CE 4.6622 | KD 0.1560
[E6 B10800] CE 4.7053 | KD 0.1813
[E6 B11000] CE 4.7541 | KD 0.1433
[E6 B11200] CE 4.6508 | KD 0.1599
[E6 B11400] CE 4.7512 | KD 0.1812
[E6 B11600] CE 4.7432 | KD 0.1628
[E6 B11800] CE 4.4773 | KD 0.1935
[E6 B12000] CE 4.5206 | KD 0.1663
[E6 B12200] CE 4.3679 | KD 0.1766
[E6 B12400] CE 4.6519 | KD 0.1574
[E6 B12600] CE 4.9719 | KD 0.1613
[E6 B12800] CE 4.6860 | KD 0.1731
[E6 B13000] CE 4.7974 | KD 0.1899
[E6 B13200] CE 4.9875 | KD 0.2551
[E6 B13400] CE 4.5989 | KD 0.1487
[E6 B13600] CE 4.4625 | KD 0.1423
[E6 B13800] CE 4.5933 | KD 0.1728
[E6 B14000] CE 4.6222 | KD 0.1658
[E6 B14200] CE 4.2429 | KD 0.1827
[E6 B14400] CE 4.4576 | KD 0.2241
[E6 B14600] CE 4.6659 | KD 0.1482
[E6 B14800] CE 4.4632 | KD 0.1801
[E6 B15000] CE 4.5355 | KD 0.1919
[E6 B15200] CE 4.7284 | KD 0.2152
[E6 B15400] CE 4.4182 | KD 0.1772
[E6 B15600] CE 4.6793 | KD 0.2241
[E6 B15800] CE 4.2715 | KD 0.2758
[E6 B16000] CE 4.4308 | KD 0.1995
[E6 B16200] CE 4.6050 | KD 0.1609
[E6 B16400] CE 4.7089 | KD 0.1859
[E6 B16600] CE 4.5520 | KD 0.1668
[E6 B16800] CE 4.6664 | KD 0.1425
[E6 B17000] CE 4.4966 | KD 0.1852
[E6 B17200] CE 4.6944 | KD 0.1945
[E6 B17400] CE 4.2076 | KD 0.1708
[E6 B17600] CE 4.3603 | KD 0.1609
[E6 B17800] CE 4.9620 | KD 0.1742
[E6 B18000] CE 4.5753 | KD 0.1606
[E6 B18200] CE 4.7534 | KD 0.1633
[E6 B18400] CE 4.7353 | KD 0.1685
[E6 B18600] CE 4.7055 | KD 0.1635
[E6 B18800] CE 4.6101 | KD 0.1737
[E6 B19000] CE 4.0152 | KD 0.1872
[E6 B19200] CE 4.4637 | KD 0.1492
[E6 B19400] CE 4.7180 | KD 0.1335
[E6 B19600] CE 4.7829 | KD 0.1658
[E6 B19800] CE 4.8324 | KD 0.1751
[E6 B20000] CE 4.1532 | KD 0.1657
Epoch [7] SADT | CE: 4.6504 | KD: 0.1690 | Top-1: 19.43% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.3331 | Top-1: 23.39% | Top-5: 46.63%
[VAL (EMA)] Loss: 4.1600 | Top-1: 27.06% | Top-5: 50.73%
[Epoch 7] start — noise=5.0e-04, kd_scale=1.00, T=3
[E7 B0] CE 4.9190 | KD 0.1524
[E7 B200] CE 4.8249 | KD 0.1907
[E7 B400] CE 4.1715 | KD 0.1609
[E7 B600] CE 4.6527 | KD 0.2007
[E7 B800] CE 4.6584 | KD 0.1737
[E7 B1000] CE 4.4411 | KD 0.1897
[E7 B1200] CE 4.2377 | KD 0.1685
[E7 B1400] CE 4.4554 | KD 0.1832
[E7 B1600] CE 5.0108 | KD 0.1806
[E7 B1800] CE 4.3659 | KD 0.1902
[E7 B2000] CE 4.5878 | KD 0.1656
[E7 B2200] CE 4.6408 | KD 0.1609
[E7 B2400] CE 4.6243 | KD 0.1888
[E7 B2600] CE 4.7663 | KD 0.1686
[E7 B2800] CE 4.3131 | KD 0.2004
[E7 B3000] CE 4.4544 | KD 0.1808
[E7 B3200] CE 4.5247 | KD 0.1905
[E7 B3400] CE 4.6021 | KD 0.2562
[E7 B3600] CE 4.5783 | KD 0.1812
[E7 B3800] CE 5.1930 | KD 0.1693
[E7 B4000] CE 4.7627 | KD 0.1924
[E7 B4200] CE 4.3686 | KD 0.1864
[E7 B4400] CE 4.8628 | KD 0.1971
[E7 B4600] CE 4.4526 | KD 0.1729
[E7 B4800] CE 4.4948 | KD 0.1505
[E7 B5000] CE 4.3108 | KD 0.1802
[E7 B5200] CE 5.2247 | KD 0.1703
[E7 B5400] CE 4.6819 | KD 0.1589
[E7 B5600] CE 4.5369 | KD 0.1566
[E7 B5800] CE 4.9482 | KD 0.1622
[E7 B6000] CE 4.4849 | KD 0.1563
[E7 B6200] CE 4.6121 | KD 0.1917
[E7 B6400] CE 4.3117 | KD 0.1797
[E7 B6600] CE 4.4545 | KD 0.1395
[E7 B6800] CE 4.6586 | KD 0.1844
[E7 B7000] CE 4.2302 | KD 0.2214
[E7 B7200] CE 4.5396 | KD 0.1619
[E7 B7400] CE 4.9018 | KD 0.1802
[E7 B7600] CE 4.4891 | KD 0.1968
[E7 B7800] CE 4.4404 | KD 0.1616
[E7 B8000] CE 4.6490 | KD 0.1493
[E7 B8200] CE 4.4863 | KD 0.1536
[E7 B8400] CE 4.9525 | KD 0.1778
[E7 B8600] CE 4.4045 | KD 0.1836
[E7 B8800] CE 4.6339 | KD 0.1556
[E7 B9000] CE 4.8391 | KD 0.1901
[E7 B9200] CE 4.8689 | KD 0.1971
[E7 B9400] CE 4.6354 | KD 0.2117
[E7 B9600] CE 4.5438 | KD 0.1945
[E7 B9800] CE 4.4808 | KD 0.1588
[E7 B10000] CE 4.4212 | KD 0.1902
[E7 B10200] CE 4.3748 | KD 0.2009
[E7 B10400] CE 4.5951 | KD 0.1461
[E7 B10600] CE 4.7757 | KD 0.1858
[E7 B10800] CE 4.2851 | KD 0.1467
[E7 B11000] CE 4.6901 | KD 0.1519
[E7 B11200] CE 4.3429 | KD 0.1840
[E7 B11400] CE 4.4734 | KD 0.2357
[E7 B11600] CE 4.3164 | KD 0.1911
[E7 B11800] CE 4.5298 | KD 0.1620
[E7 B12000] CE 4.8080 | KD 0.1761
[E7 B12200] CE 4.8122 | KD 0.1073
[E7 B12400] CE 5.0475 | KD 0.0972
[E7 B12600] CE 4.4719 | KD 0.0916
[E7 B12800] CE 4.9533 | KD 0.1196
[E7 B13000] CE 4.6391 | KD 0.0968
[E7 B13200] CE 4.4537 | KD 0.1269
[E7 B13400] CE 4.8763 | KD 0.1061
[E7 B13600] CE 4.3091 | KD 0.1129
[E7 B13800] CE 4.9491 | KD 0.1141
[E7 B14000] CE 4.6464 | KD 0.1022
[E7 B14200] CE 5.0207 | KD 0.0817
[E7 B14400] CE 4.3402 | KD 0.1299
[E7 B14600] CE 4.8489 | KD 0.1330
[E7 B14800] CE 4.8722 | KD 0.1100
[E7 B15000] CE 4.8138 | KD 0.1359
[E7 B15200] CE 4.5979 | KD 0.1105
[E7 B15400] CE 4.4827 | KD 0.1161
[E7 B15600] CE 4.4469 | KD 0.1232
[E7 B15800] CE 4.2329 | KD 0.1867
[E7 B16000] CE 4.5626 | KD 0.1142
[E7 B16200] CE 4.5253 | KD 0.1173
[E7 B16400] CE 4.4789 | KD 0.1702
[E7 B16600] CE 4.6099 | KD 0.1339
[E7 B16800] CE 4.9461 | KD 0.1264
[E7 B17000] CE 4.5720 | KD 0.1257
[E7 B17200] CE 4.7963 | KD 0.1475
[E7 B17400] CE 4.7314 | KD 0.1424
[E7 B17600] CE 4.9484 | KD 0.1420
[E7 B17800] CE 4.5492 | KD 0.1421
[E7 B18000] CE 4.8266 | KD 0.1511
[E7 B18200] CE 4.7152 | KD 0.1749
[E7 B18400] CE 4.9638 | KD 0.1467
[E7 B18600] CE 4.6090 | KD 0.1588
[E7 B18800] CE 4.4028 | KD 0.1711
[E7 B19000] CE 4.9575 | KD 0.1722
[E7 B19200] CE 4.6231 | KD 0.1780
[E7 B19400] CE 4.5744 | KD 0.2112
[E7 B19600] CE 4.5893 | KD 0.1844
[E7 B19800] CE 4.5136 | KD 0.2227
[E7 B20000] CE 4.3922 | KD 0.1749
Epoch [8] SADT | CE: 4.5976 | KD: 0.1618 | Top-1: 20.37% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.2905 | Top-1: 24.37% | Top-5: 48.38%
[VAL (EMA)] Loss: 4.1501 | Top-1: 27.48% | Top-5: 51.36%
[Epoch 8] start — noise=5.0e-04, kd_scale=1.00, T=3
[E8 B0] CE 4.5643 | KD 0.1868
[E8 B200] CE 4.5748 | KD 0.1981
[E8 B400] CE 4.7775 | KD 0.1639
[E8 B600] CE 4.6423 | KD 0.1885
[E8 B800] CE 4.4201 | KD 0.2411
[E8 B1000] CE 4.4944 | KD 0.2038
[E8 B1200] CE 4.4319 | KD 0.1691
[E8 B1400] CE 4.4021 | KD 0.2008
[E8 B1600] CE 4.4774 | KD 0.1848
[E8 B1800] CE 4.4901 | KD 0.1678
[E8 B2000] CE 4.7348 | KD 0.1651
[E8 B2200] CE 4.4868 | KD 0.1634
[E8 B2400] CE 4.3704 | KD 0.2025
[E8 B2600] CE 4.5000 | KD 0.1587
[E8 B2800] CE 4.5091 | KD 0.2067
[E8 B3000] CE 4.1941 | KD 0.2064
[E8 B3200] CE 4.0287 | KD 0.1691
[E8 B3400] CE 4.9517 | KD 0.2410
[E8 B3600] CE 4.2909 | KD 0.1536
[E8 B3800] CE 4.3755 | KD 0.1632
[E8 B4000] CE 4.5812 | KD 0.1779
[E8 B4200] CE 4.5037 | KD 0.1834
[E8 B4400] CE 4.5544 | KD 0.1546
[E8 B4600] CE 4.7246 | KD 0.1786
[E8 B4800] CE 4.4228 | KD 0.1852
[E8 B5000] CE 4.5889 | KD 0.1520
[E8 B5200] CE 4.2569 | KD 0.1982
[E8 B5400] CE 4.2510 | KD 0.1763
[E8 B5600] CE 4.4645 | KD 0.1880
[E8 B5800] CE 4.6726 | KD 0.1939
[E8 B6000] CE 4.6725 | KD 0.1454
[E8 B6200] CE 4.7219 | KD 0.1512
[E8 B6400] CE 4.6193 | KD 0.2278
[E8 B6600] CE 4.6216 | KD 0.1876
[E8 B6800] CE 4.2872 | KD 0.1942
[E8 B7000] CE 4.4743 | KD 0.1597
[E8 B7200] CE 4.4209 | KD 0.1508
[E8 B7400] CE 4.2579 | KD 0.1612
[E8 B7600] CE 4.5912 | KD 0.2119
[E8 B7800] CE 4.4225 | KD 0.1731
[E8 B8000] CE 4.7591 | KD 0.1522
[E8 B8200] CE 4.4024 | KD 0.1579
[E8 B8400] CE 4.5318 | KD 0.1886
[E8 B8600] CE 4.1816 | KD 0.1700
[E8 B8800] CE 4.8657 | KD 0.1147
[E8 B9000] CE 4.4859 | KD 0.1608
[E8 B9200] CE 4.7374 | KD 0.1057
[E8 B9400] CE 4.3483 | KD 0.1379
[E8 B9600] CE 4.7541 | KD 0.1292
[E8 B9800] CE 4.8372 | KD 0.1457
[E8 B10000] CE 4.5319 | KD 0.1553
[E8 B10200] CE 4.6041 | KD 0.2261
[E8 B10400] CE 4.7764 | KD 0.1732
[E8 B10600] CE 4.4881 | KD 0.1586
[E8 B10800] CE 4.7329 | KD 0.1619
[E8 B11000] CE 4.8779 | KD 0.1556
[E8 B11200] CE 4.8432 | KD 0.1301
[E8 B11400] CE 4.0862 | KD 0.1572
[E8 B11600] CE 4.3310 | KD 0.1345
[E8 B11800] CE 4.5919 | KD 0.1351
[E8 B12000] CE 4.3967 | KD 0.1470
[E8 B12200] CE 4.4529 | KD 0.1662
[E8 B12400] CE 4.7646 | KD 0.1649
[E8 B12600] CE 4.3415 | KD 0.1930
[E8 B12800] CE 4.4014 | KD 0.1476
[E8 B13000] CE 4.3300 | KD 0.1438
[E8 B13200] CE 4.5353 | KD 0.1572
[E8 B13400] CE 4.7375 | KD 0.2030
[E8 B13600] CE 4.3759 | KD 0.1815
[E8 B13800] CE 4.3728 | KD 0.1857
[E8 B14000] CE 4.4385 | KD 0.1849
[E8 B14200] CE 4.3949 | KD 0.2186
[E8 B14400] CE 4.1712 | KD 0.1813
[E8 B14600] CE 4.7105 | KD 0.1501
[E8 B14800] CE 4.1933 | KD 0.1627
[E8 B15000] CE 4.5403 | KD 0.1653
[E8 B15200] CE 4.4698 | KD 0.1136
[E8 B15400] CE 4.2989 | KD 0.2106
[E8 B15600] CE 4.7944 | KD 0.1628
[E8 B15800] CE 4.4326 | KD 0.1796
[E8 B16000] CE 4.6782 | KD 0.1787
[E8 B16200] CE 4.2985 | KD 0.1670
[E8 B16400] CE 3.9757 | KD 0.1705
[E8 B16600] CE 4.1885 | KD 0.2125
[E8 B16800] CE 4.6556 | KD 0.1724
[E8 B17000] CE 4.7144 | KD 0.1833
[E8 B17200] CE 4.7126 | KD 0.1526
[E8 B17400] CE 4.5562 | KD 0.1822
[E8 B17600] CE 4.2843 | KD 0.2164
[E8 B17800] CE 4.7713 | KD 0.2019
[E8 B18000] CE 4.6407 | KD 0.1858
[E8 B18200] CE 4.2221 | KD 0.1933
[E8 B18400] CE 4.5271 | KD 0.1825
[E8 B18600] CE 4.4445 | KD 0.1896
[E8 B18800] CE 4.5947 | KD 0.1823
[E8 B19000] CE 4.6968 | KD 0.2063
[E8 B19200] CE 4.1142 | KD 0.1996
[E8 B19400] CE 4.4028 | KD 0.1952
[E8 B19600] CE 4.4456 | KD 0.1826
[E8 B19800] CE 4.3665 | KD 0.1720
[E8 B20000] CE 4.6054 | KD 0.2106
Epoch [9] SADT | CE: 4.5024 | KD: 0.1752 | Top-1: 21.90% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.2023 | Top-1: 25.74% | Top-5: 50.16%
[VAL (EMA)] Loss: 4.0042 | Top-1: 30.00% | Top-5: 54.41%
[Epoch 9] start — noise=5.0e-04, kd_scale=1.00, T=3
[E9 B0] CE 4.4859 | KD 0.1893
[E9 B200] CE 4.5578 | KD 0.1885
[E9 B400] CE 4.1839 | KD 0.2088
[E9 B600] CE 4.5596 | KD 0.2385
[E9 B800] CE 4.1720 | KD 0.1623
[E9 B1000] CE 4.7070 | KD 0.1835
[E9 B1200] CE 4.3465 | KD 0.1890
[E9 B1400] CE 4.3415 | KD 0.1564
[E9 B1600] CE 4.8713 | KD 0.1980
[E9 B1800] CE 4.7171 | KD 0.2025
[E9 B2000] CE 4.4058 | KD 0.1958
[E9 B2200] CE 4.4838 | KD 0.1997
[E9 B2400] CE 4.2684 | KD 0.1612
[E9 B2600] CE 4.6815 | KD 0.1804
[E9 B2800] CE 4.4988 | KD 0.2198
[E9 B3000] CE 4.1961 | KD 0.1676
[E9 B3200] CE 4.4244 | KD 0.2053
[E9 B3400] CE 4.4178 | KD 0.1894
[E9 B3600] CE 4.2677 | KD 0.1722
[E9 B3800] CE 4.7231 | KD 0.1568
[E9 B4000] CE 4.3037 | KD 0.1726
[E9 B4200] CE 4.4605 | KD 0.1589
[E9 B4400] CE 4.2327 | KD 0.2087
[E9 B4600] CE 4.3983 | KD 0.1884
[E9 B4800] CE 4.0434 | KD 0.1905
[E9 B5000] CE 4.0598 | KD 0.2214
[E9 B5200] CE 4.2529 | KD 0.2150
[E9 B5400] CE 4.1712 | KD 0.1753
[E9 B5600] CE 4.1844 | KD 0.2335
[E9 B5800] CE 4.4579 | KD 0.1944
[E9 B6000] CE 4.7210 | KD 0.1752
[E9 B6200] CE 4.1500 | KD 0.1906
[E9 B6400] CE 4.2807 | KD 0.1718
[E9 B6600] CE 4.2793 | KD 0.2135
[E9 B6800] CE 4.4565 | KD 0.1911
[E9 B7000] CE 4.4063 | KD 0.1796
[E9 B7200] CE 4.5211 | KD 0.1655
[E9 B7400] CE 4.6229 | KD 0.1284
[E9 B7600] CE 4.3293 | KD 0.1315
[E9 B7800] CE 4.3779 | KD 0.1117
[E9 B8000] CE 4.5140 | KD 0.1306
[E9 B8200] CE 4.5301 | KD 0.1161
[E9 B8400] CE 4.2900 | KD 0.1232
[E9 B8600] CE 4.6353 | KD 0.1444
[E9 B8800] CE 4.0827 | KD 0.1647
[E9 B9000] CE 4.5422 | KD 0.1417
[E9 B9200] CE 4.8118 | KD 0.1123
[E9 B9400] CE 4.2731 | KD 0.1655
[E9 B9600] CE 4.4925 | KD 0.1448
[E9 B9800] CE 4.4215 | KD 0.1486
[E9 B10000] CE 4.6277 | KD 0.1298
[E9 B10200] CE 4.9506 | KD 0.1243
[E9 B10400] CE 4.5852 | KD 0.1488
[E9 B10600] CE 4.5851 | KD 0.1557
[E9 B10800] CE 4.5214 | KD 0.1556
[E9 B11000] CE 4.4967 | KD 0.1685
[E9 B11200] CE 4.7017 | KD 0.1813
[E9 B11400] CE 4.3069 | KD 0.1633
[E9 B11600] CE 4.5396 | KD 0.2386
[E9 B11800] CE 4.9545 | KD 0.1658
[E9 B12000] CE 4.5378 | KD 0.1823
[E9 B12200] CE 4.7369 | KD 0.1664
[E9 B12400] CE 4.7792 | KD 0.1812
[E9 B12600] CE 4.6163 | KD 0.2353
[E9 B12800] CE 4.5453 | KD 0.1957
[E9 B13000] CE 4.2254 | KD 0.2010
[E9 B13200] CE 4.0676 | KD 0.1871
[E9 B13400] CE 4.4249 | KD 0.1740
[E9 B13600] CE 4.4692 | KD 0.2172
[E9 B13800] CE 4.3822 | KD 0.2258
[E9 B14000] CE 3.9593 | KD 0.1964
[E9 B14200] CE 4.0541 | KD 0.1768
[E9 B14400] CE 4.5723 | KD 0.2141
[E9 B14600] CE 4.4822 | KD 0.1884
[E9 B14800] CE 4.3316 | KD 0.1963
[E9 B15000] CE 4.5030 | KD 0.1889
[E9 B15200] CE 4.3877 | KD 0.2172
[E9 B15400] CE 4.7036 | KD 0.2343
[E9 B15600] CE 4.6701 | KD 0.1859
[E9 B15800] CE 4.1774 | KD 0.2395
[E9 B16000] CE 4.4012 | KD 0.1937
[E9 B16200] CE 4.7361 | KD 0.1919
[E9 B16400] CE 4.3643 | KD 0.1677
[E9 B16600] CE 4.2990 | KD 0.2069
[E9 B16800] CE 4.3415 | KD 0.2139
[E9 B17000] CE 4.0888 | KD 0.1940
[E9 B17200] CE 4.5615 | KD 0.1841
[E9 B17400] CE 4.5337 | KD 0.1740
[E9 B17600] CE 4.1413 | KD 0.1809
[E9 B17800] CE 4.5478 | KD 0.1770
[E9 B18000] CE 4.8416 | KD 0.1779
[E9 B18200] CE 4.1104 | KD 0.2091
[E9 B18400] CE 4.6309 | KD 0.1681
[E9 B18600] CE 4.7588 | KD 0.1764
[E9 B18800] CE 4.6395 | KD 0.1911
[E9 B19000] CE 4.4617 | KD 0.1814
[E9 B19200] CE 4.5548 | KD 0.1945
[E9 B19400] CE 4.2854 | KD 0.1867
[E9 B19600] CE 4.2298 | KD 0.1446
[E9 B19800] CE 4.4347 | KD 0.1782
[E9 B20000] CE 4.5020 | KD 0.2858
Epoch [10] SADT | CE: 4.4269 | KD: 0.1803 | Top-1: 23.21% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.1623 | Top-1: 26.26% | Top-5: 51.08%
[VAL (EMA)] Loss: 3.9268 | Top-1: 31.29% | Top-5: 56.20%
[Epoch 10] start — noise=5.0e-04, kd_scale=1.00, T=3
[E10 B0] CE 4.2968 | KD 0.2579
[E10 B200] CE 4.2681 | KD 0.2429
[E10 B400] CE 4.2964 | KD 0.1704
[E10 B600] CE 4.1160 | KD 0.2092
[E10 B800] CE 4.5741 | KD 0.1590
[E10 B1000] CE 4.1625 | KD 0.1868
[E10 B1200] CE 4.3151 | KD 0.1664
[E10 B1400] CE 4.3333 | KD 0.1833
[E10 B1600] CE 3.9985 | KD 0.1746
[E10 B1800] CE 4.1326 | KD 0.1965
